date,time,item_name,transaction_type,own_cup,surcharge,customer_id
2024-07-05,13:11:56,Mocha,Takeout,False,True,8831
2024-07-05,13:45:10,Latte,Takeout,True,False,10165
2024-07-05,14:03:35,Green Tea,Takeout,True,False,27360
2024-07-05,14:19:06,Cappuccino,Dine-in,False,False,22845
2024-07-05,14:19:19,Latte,Dine-in,False,False,29715
2024-07-05,15:15:58,Flat White,Dine-in,False,False,5755
2024-07-05,15:17:11,Americano,Takeout,False,True,24899
2024-07-05,15:22:24,Mocha,Takeout,True,False,4135
2024-07-05,15:30:23,Iced Latte,Dine-in,False,False,20890
2024-07-05,15:30:23,Coffee Beans (1 lb),Dine-in,N/A,False,20890
2024-07-05,15:40:42,Chai Latte,Takeout,True,False,3928
2024-07-06,07:15:51,Green Tea,Dine-in,True,False,10167
2024-07-06,08:06:27,Cappuccino,Takeout,True,False,22605
2024-07-06,08:14:43,Matcha Latte,Dine-in,True,False,14488
2024-07-06,08:59:06,Chai Latte,Takeout,True,False,20890
2024-07-06,08:59:06,Reusable Coffee Cup,Takeout,N/A,False,20890
2024-07-06,09:39:11,Americano,Takeout,False,True,18154
2024-07-06,10:11:44,Cappuccino,Dine-in,False,False,904
2024-07-06,10:11:44,Tote Bag,Dine-in,N/A,False,904
2024-07-06,10:37:00,Green Tea,Dine-in,True,False,8493
2024-07-06,10:47:00,Americano,Takeout,False,True,18308
2024-07-06,12:02:56,Americano,Dine-in,False,False,11924
2024-07-06,12:12:28,Iced Latte,Takeout,True,False,26887
2024-07-06,12:13:59,Hot Chocolate,Dine-in,True,False,1452
2024-07-06,12:39:21,Chai Latte,Takeout,False,True,22295
2024-07-06,12:46:05,Cold Brew,Takeout,False,True,15924
2024-07-06,12:50:17,Americano,Takeout,False,True,24899
2024-07-06,13:00:12,Mocha,Dine-in,True,False,21027
2024-07-06,13:02:38,Matcha Latte,Takeout,True,False,14899
2024-07-06,13:07:34,Matcha Latte,Dine-in,False,False,27231
2024-07-06,13:09:29,Hot Chocolate,Takeout,True,False,21359
2024-07-06,13:10:12,Chai Latte,Takeout,True,False,10301
2024-07-06,13:24:17,Iced Matcha Latte,Dine-in,False,False,20538
2024-07-06,13:46:49,Mocha,Dine-in,False,False,1630
2024-07-06,14:03:43,Cappuccino,Dine-in,False,False,1213
2024-07-06,14:10:26,Flat White,Dine-in,False,False,25702
2024-07-06,14:12:46,Latte,Dine-in,False,False,21765
2024-07-06,14:15:23,Mocha,Dine-in,True,False,15147
2024-07-06,14:20:42,Mocha,Dine-in,False,False,16758
2024-07-06,14:21:41,Iced Matcha Latte,Takeout,False,True,18379
2024-07-06,14:30:44,Green Tea,Takeout,True,False,17910
2024-07-06,14:42:08,Iced Matcha Latte,Dine-in,True,False,7119
2024-07-06,15:07:24,Matcha Latte,Takeout,False,True,19829
2024-07-06,15:09:26,Flat White,Takeout,False,True,21936
2024-07-06,15:17:08,Cappuccino,Takeout,False,True,13984
2024-07-06,15:19:40,Mocha,Takeout,False,True,23767
2024-07-06,15:24:06,Iced Latte,Dine-in,True,False,13141
2024-07-06,15:34:01,Cold Brew,Dine-in,False,False,17498
2024-07-06,15:42:19,Iced Latte,Dine-in,False,False,12418
2024-07-06,15:42:19,Reusable Coffee Cup,Dine-in,N/A,False,12418
2024-07-06,15:56:25,Green Tea,Takeout,True,False,8396
2024-07-06,15:57:14,Iced Matcha Latte,Dine-in,False,False,22319
2024-07-06,15:57:52,Mocha,Takeout,True,False,5900
2024-07-06,15:57:52,Coffee Beans (1 lb),Takeout,N/A,False,5900
2024-07-07,07:05:54,Mocha,Dine-in,False,False,2408
2024-07-07,07:18:27,Americano,Dine-in,False,False,24280
2024-07-07,07:32:13,Iced Coffee,Takeout,False,True,9425
2024-07-07,07:36:55,Iced Matcha Latte,Dine-in,False,False,24794
2024-07-07,08:23:57,Flat White,Takeout,True,False,3552
2024-07-07,08:58:40,Iced Latte,Takeout,False,True,23311
2024-07-07,09:06:12,Americano,Dine-in,True,False,26591
2024-07-07,09:41:04,Matcha Latte,Dine-in,True,False,23540
2024-07-07,09:42:23,Flat White,Takeout,True,False,12680
2024-07-07,10:12:37,Espresso,Takeout,True,False,9563
2024-07-07,11:08:08,Iced Matcha Latte,Takeout,True,False,20890
2024-07-07,11:24:40,Americano,Dine-in,False,False,19638
2024-07-07,11:25:59,Flat White,Takeout,True,False,4147
2024-07-07,11:35:29,Green Tea,Takeout,False,True,12053
2024-07-07,11:41:18,Flat White,Takeout,True,False,14205
2024-07-07,11:50:46,Hot Chocolate,Dine-in,True,False,16113
2024-07-07,12:06:48,Iced Matcha Latte,Takeout,False,True,24402
2024-07-07,12:06:48,Tote Bag,Takeout,N/A,False,24402
2024-07-07,12:09:36,Cold Brew,Dine-in,False,False,2321
2024-07-07,12:16:02,Mocha,Dine-in,True,False,25110
2024-07-07,12:19:26,Iced Matcha Latte,Takeout,False,True,15924
2024-07-07,13:05:36,Espresso,Dine-in,False,False,21657
2024-07-07,13:06:35,Iced Matcha Latte,Takeout,True,False,23550
2024-07-07,13:10:31,Iced Coffee,Dine-in,False,False,3633
2024-07-07,13:11:13,Cappuccino,Dine-in,False,False,2465
2024-07-07,13:21:39,Flat White,Dine-in,False,False,23872
2024-07-07,13:26:32,Matcha Latte,Dine-in,True,False,10167
2024-07-07,14:10:01,Chai Latte,Takeout,True,False,18848
2024-07-07,14:18:05,Iced Matcha Latte,Takeout,True,False,21210
2024-07-07,15:11:48,Chai Latte,Takeout,True,False,14571
2024-07-07,15:11:48,Coffee Beans (1 lb),Takeout,N/A,False,14571
2024-07-07,15:48:47,Matcha Latte,Takeout,True,False,5129
2024-07-08,07:18:03,Iced Latte,Dine-in,False,False,27155
2024-07-08,07:49:43,Iced Matcha Latte,Takeout,False,True,24368
2024-07-08,07:50:53,Iced Latte,Takeout,False,True,29250
2024-07-08,08:31:52,Hot Chocolate,Takeout,True,False,3764
2024-07-08,08:32:32,Mocha,Dine-in,True,False,23550
2024-07-08,08:32:32,Tote Bag,Dine-in,N/A,False,23550
2024-07-08,08:55:01,Americano,Takeout,True,False,8493
2024-07-08,09:13:50,Matcha Latte,Takeout,True,False,6539
2024-07-08,09:24:38,Iced Latte,Takeout,False,True,2635
2024-07-08,10:04:00,Chai Latte,Dine-in,False,False,1954
2024-07-08,11:07:50,Americano,Takeout,False,True,22291
2024-07-08,11:34:12,Matcha Latte,Dine-in,True,False,9779
2024-07-08,12:00:32,Iced Latte,Takeout,False,True,8739
2024-07-08,12:03:23,Americano,Dine-in,True,False,4147
2024-07-08,12:19:31,Flat White,Takeout,True,False,17910
2024-07-08,12:19:31,Reusable Coffee Cup,Takeout,N/A,False,17910
2024-07-08,12:26:56,Iced Coffee,Takeout,False,True,18747
2024-07-08,12:34:31,Hot Chocolate,Takeout,False,True,16702
2024-07-08,12:41:08,Hot Chocolate,Dine-in,False,False,517
2024-07-08,13:22:41,Flat White,Dine-in,False,False,1319
2024-07-08,13:57:32,Chai Latte,Dine-in,True,False,21027
2024-07-08,13:57:59,Espresso,Takeout,True,False,1282
2024-07-08,14:02:34,Espresso,Dine-in,False,False,24899
2024-07-08,14:09:51,Matcha Latte,Dine-in,True,False,7540
2024-07-08,14:21:54,Matcha Latte,Dine-in,True,False,24402
2024-07-08,14:21:54,Reusable Coffee Cup,Dine-in,N/A,False,24402
2024-07-08,14:45:43,Latte,Takeout,False,True,12053
2024-07-08,14:50:25,Iced Coffee,Dine-in,False,False,24514
2024-07-08,14:55:23,Iced Latte,Dine-in,False,False,5221
2024-07-08,15:16:52,Cappuccino,Dine-in,False,False,21314
2024-07-09,08:10:45,Iced Latte,Takeout,False,True,28592
2024-07-09,08:29:36,Green Tea,Dine-in,False,False,24402
2024-07-09,08:35:19,Hot Chocolate,Takeout,True,False,20576
2024-07-09,09:18:52,Iced Matcha Latte,Takeout,False,True,7554
2024-07-09,09:24:00,Americano,Dine-in,False,False,11980
2024-07-09,09:34:18,Matcha Latte,Dine-in,False,False,3717
2024-07-09,10:12:22,Hot Chocolate,Dine-in,True,False,1916
2024-07-09,10:37:54,Iced Matcha Latte,Takeout,True,False,26451
2024-07-09,11:06:02,Cold Brew,Takeout,True,False,27787
2024-07-09,12:48:49,Cold Brew,Dine-in,False,False,14808
2024-07-09,13:32:10,Hot Chocolate,Takeout,False,True,24251
2024-07-09,13:32:34,Chai Latte,Takeout,True,False,14861
2024-07-09,13:33:31,Iced Coffee,Dine-in,False,False,17005
2024-07-09,13:46:02,Chai Latte,Takeout,True,False,14571
2024-07-09,13:48:51,Latte,Dine-in,True,False,27216
2024-07-09,14:06:02,Chai Latte,Takeout,True,False,12418
2024-07-09,14:06:02,Coffee Beans (1 lb),Takeout,N/A,False,12418
2024-07-09,14:08:29,Matcha Latte,Takeout,False,True,2458
2024-07-09,14:13:31,Espresso,Dine-in,False,False,6228
2024-07-09,14:20:33,Cappuccino,Dine-in,False,False,15227
2024-07-09,14:20:33,Tote Bag,Dine-in,N/A,False,15227
2024-07-09,14:23:37,Cold Brew,Takeout,False,True,12053
2024-07-09,14:30:26,Americano,Takeout,False,True,14685
2024-07-09,14:36:13,Flat White,Takeout,True,False,1657
2024-07-09,15:14:32,Espresso,Takeout,False,True,22009
2024-07-09,15:21:28,Mocha,Takeout,False,True,24899
2024-07-09,15:32:28,Iced Latte,Dine-in,False,False,70
2024-07-09,15:42:39,Iced Matcha Latte,Takeout,True,False,4135
2024-07-09,15:48:33,Americano,Dine-in,False,False,11948
2024-07-10,07:34:38,Iced Coffee,Takeout,False,True,11377
2024-07-10,07:36:06,Iced Matcha Latte,Dine-in,False,False,28916
2024-07-10,08:10:47,Green Tea,Takeout,False,True,7796
2024-07-10,08:49:48,Americano,Dine-in,True,False,24915
2024-07-10,08:54:59,Espresso,Takeout,False,True,26887
2024-07-10,09:34:03,Mocha,Takeout,True,False,11738
2024-07-10,10:06:25,Green Tea,Takeout,True,False,27645
2024-07-10,11:15:31,Iced Matcha Latte,Takeout,False,True,2081
2024-07-10,11:51:55,Chai Latte,Takeout,False,True,22445
2024-07-10,12:09:51,Cold Brew,Dine-in,False,False,16702
2024-07-10,12:09:51,Reusable Coffee Cup,Dine-in,N/A,False,16702
2024-07-10,12:16:09,Green Tea,Takeout,True,False,23550
2024-07-10,12:23:19,Iced Matcha Latte,Takeout,False,True,8794
2024-07-10,12:40:36,Americano,Dine-in,False,False,28026
2024-07-10,13:26:05,Latte,Takeout,True,False,23187
2024-07-10,13:51:15,Flat White,Takeout,False,True,29715
2024-07-10,13:51:15,Coffee Beans (1 lb),Takeout,N/A,False,29715
2024-07-10,13:53:38,Espresso,Dine-in,False,False,25514
2024-07-10,14:10:56,Cold Brew,Takeout,False,True,820
2024-07-10,14:18:14,Chai Latte,Takeout,True,False,4532
2024-07-10,14:18:33,Matcha Latte,Dine-in,True,False,10167
2024-07-10,14:46:17,Green Tea,Takeout,False,True,904
2024-07-10,14:53:46,Iced Coffee,Takeout,False,True,5316
2024-07-10,15:01:41,Iced Latte,Takeout,False,True,29931
2024-07-10,15:15:39,Iced Matcha Latte,Dine-in,False,False,7962
2024-07-10,15:17:53,Chai Latte,Takeout,False,True,12155
2024-07-10,15:18:08,Cold Brew,Dine-in,False,False,17559
2024-07-10,15:21:48,Americano,Dine-in,True,False,24017
2024-07-10,15:39:22,Americano,Dine-in,True,False,16682
2024-07-10,15:43:13,Iced Matcha Latte,Takeout,False,True,11289
2024-07-10,15:43:58,Hot Chocolate,Takeout,False,True,8101
2024-07-11,07:16:56,Hot Chocolate,Dine-in,True,False,15976
2024-07-11,07:39:15,Green Tea,Takeout,False,True,3070
2024-07-11,08:08:47,Chai Latte,Takeout,False,True,27360
2024-07-11,08:34:22,Iced Coffee,Dine-in,True,False,6222
2024-07-11,09:46:22,Espresso,Dine-in,True,False,11377
2024-07-11,10:23:41,Mocha,Dine-in,True,False,4147
2024-07-11,10:40:49,Chai Latte,Takeout,True,False,23550
2024-07-11,10:48:57,Cappuccino,Dine-in,False,False,24356
2024-07-11,10:48:57,Reusable Coffee Cup,Dine-in,N/A,False,24356
2024-07-11,11:17:29,Matcha Latte,Dine-in,True,False,26707
2024-07-11,11:34:54,Mocha,Takeout,False,True,15371
2024-07-11,11:49:43,Matcha Latte,Takeout,True,False,29842
2024-07-11,12:06:54,Latte,Takeout,True,False,13248
2024-07-11,12:26:09,Iced Latte,Dine-in,False,False,1482
2024-07-11,13:09:32,Hot Chocolate,Takeout,False,True,15120
2024-07-11,13:37:57,Iced Latte,Takeout,True,False,13
2024-07-11,14:39:06,Matcha Latte,Dine-in,True,False,15800
2024-07-11,14:39:47,Cold Brew,Takeout,False,True,21936
2024-07-11,14:49:55,Iced Matcha Latte,Dine-in,False,False,14037
2024-07-11,15:06:55,Iced Coffee,Dine-in,False,False,11605
2024-07-11,15:29:10,Hot Chocolate,Takeout,True,False,24514
2024-07-11,15:35:13,Cold Brew,Takeout,False,True,25004
2024-07-11,15:41:41,Americano,Takeout,False,True,3293
2024-07-11,15:43:46,Mocha,Takeout,True,False,3458
2024-07-11,15:48:18,Iced Matcha Latte,Takeout,False,True,28073
2024-07-12,07:08:24,Iced Matcha Latte,Takeout,False,True,951
2024-07-12,07:14:28,Green Tea,Dine-in,False,False,3760
2024-07-12,07:17:25,Latte,Takeout,True,False,18648
2024-07-12,07:40:24,Iced Coffee,Takeout,False,True,24910
2024-07-12,07:47:07,Cold Brew,Takeout,False,True,10167
2024-07-12,08:52:31,Matcha Latte,Takeout,True,False,9615
2024-07-12,09:04:19,Latte,Takeout,True,False,28495
2024-07-12,09:17:49,Iced Coffee,Dine-in,False,False,20538
2024-07-12,09:46:16,Flat White,Dine-in,True,False,12418
2024-07-12,09:53:38,Iced Matcha Latte,Dine-in,False,False,29683
2024-07-12,10:23:42,Cappuccino,Takeout,True,False,8685
2024-07-12,10:37:09,Espresso,Dine-in,False,False,25954
2024-07-12,10:52:12,Green Tea,Dine-in,False,False,22445
2024-07-12,11:04:03,Green Tea,Takeout,True,False,15371
2024-07-12,11:44:45,Matcha Latte,Takeout,False,True,3172
2024-07-12,12:31:28,Iced Latte,Takeout,False,True,19217
2024-07-12,12:31:28,Reusable Coffee Cup,Takeout,N/A,False,19217
2024-07-12,13:02:24,Cappuccino,Dine-in,True,False,7962
2024-07-12,13:02:30,Green Tea,Takeout,True,False,5129
2024-07-12,13:35:28,Matcha Latte,Dine-in,True,False,17910
2024-07-12,13:35:28,Tote Bag,Dine-in,N/A,False,17910
2024-07-12,13:41:17,Americano,Takeout,False,True,29668
2024-07-12,14:09:00,Americano,Takeout,True,False,18587
2024-07-12,14:29:03,Iced Latte,Takeout,True,False,20890
2024-07-12,14:29:03,Tote Bag,Takeout,N/A,False,20890
2024-07-12,14:50:24,Mocha,Takeout,True,False,25702
2024-07-12,15:11:10,Espresso,Takeout,True,False,18937
2024-07-12,15:12:16,Latte,Takeout,True,False,1319
2024-07-12,15:24:05,Matcha Latte,Takeout,True,False,14571
2024-07-12,15:32:36,Flat White,Takeout,False,True,12053
2024-07-12,15:49:50,Iced Coffee,Takeout,False,True,7004
2024-07-13,07:40:03,Chai Latte,Dine-in,False,False,20538
2024-07-13,07:40:03,Coffee Beans (1 lb),Dine-in,N/A,False,20538
2024-07-13,08:23:00,Chai Latte,Dine-in,False,False,17451
2024-07-13,09:11:13,Chai Latte,Takeout,True,False,28134
2024-07-13,09:20:45,Mocha,Dine-in,True,False,20971
2024-07-13,09:26:19,Chai Latte,Takeout,False,True,3573
2024-07-13,09:46:38,Iced Coffee,Dine-in,False,False,24402
2024-07-13,09:46:38,Tote Bag,Dine-in,N/A,False,24402
2024-07-13,09:50:28,Chai Latte,Takeout,True,False,3858
2024-07-13,09:52:22,Cappuccino,Dine-in,True,False,20133
2024-07-13,09:59:56,Latte,Takeout,True,False,10167
2024-07-13,10:11:26,Iced Coffee,Dine-in,False,False,6260
2024-07-13,10:22:12,Espresso,Takeout,True,False,26846
2024-07-13,10:39:11,Hot Chocolate,Takeout,False,True,4147
2024-07-13,10:53:23,Flat White,Dine-in,False,False,29715
2024-07-13,10:56:00,Iced Matcha Latte,Dine-in,False,False,8748
2024-07-13,11:41:23,Iced Matcha Latte,Takeout,False,True,3760
2024-07-13,12:39:17,Green Tea,Takeout,True,False,10006
2024-07-13,12:41:35,Americano,Dine-in,True,False,21314
2024-07-13,13:01:15,Iced Coffee,Takeout,True,False,11519
2024-07-13,13:03:43,Cappuccino,Takeout,True,False,15998
2024-07-13,13:19:15,Chai Latte,Takeout,False,True,18789
2024-07-13,13:27:29,Iced Matcha Latte,Dine-in,False,False,15945
2024-07-13,13:55:15,Iced Latte,Dine-in,True,False,21717
2024-07-13,13:55:15,Reusable Coffee Cup,Dine-in,N/A,False,21717
2024-07-13,14:00:41,Cold Brew,Dine-in,False,False,17397
2024-07-13,14:00:41,Reusable Coffee Cup,Dine-in,N/A,False,17397
2024-07-13,14:03:10,Cold Brew,Takeout,False,True,12053
2024-07-13,14:28:25,Americano,Takeout,True,False,25954
2024-07-13,14:39:17,Iced Coffee,Takeout,True,False,20890
2024-07-13,14:47:22,Hot Chocolate,Takeout,True,False,25702
2024-07-13,14:54:15,Mocha,Takeout,True,False,1491
2024-07-13,14:59:08,Chai Latte,Takeout,True,False,689
2024-07-13,15:01:16,Americano,Dine-in,False,False,24368
2024-07-13,15:47:36,Iced Matcha Latte,Takeout,False,True,20201
2024-07-13,15:49:27,Espresso,Dine-in,False,False,8590
2024-07-13,15:50:38,Cappuccino,Dine-in,True,False,4225
2024-07-14,07:24:51,Matcha Latte,Dine-in,True,False,25394
2024-07-14,07:27:16,Hot Chocolate,Dine-in,False,False,6239
2024-07-14,07:33:13,Green Tea,Dine-in,True,False,4284
2024-07-14,07:45:19,Iced Latte,Takeout,False,True,29627
2024-07-14,08:00:29,Mocha,Takeout,True,False,15371
2024-07-14,08:33:55,Americano,Takeout,True,False,28495
2024-07-14,08:33:55,Reusable Coffee Cup,Takeout,N/A,False,28495
2024-07-14,09:29:25,Hot Chocolate,Dine-in,False,False,21600
2024-07-14,09:44:31,Espresso,Dine-in,True,False,15296
2024-07-14,09:59:17,Iced Matcha Latte,Dine-in,False,False,21303
2024-07-14,10:35:34,Americano,Dine-in,True,False,19829
2024-07-14,10:41:27,Green Tea,Dine-in,True,False,4580
2024-07-14,10:42:33,Americano,Dine-in,True,False,27416
2024-07-14,12:22:46,Americano,Takeout,False,True,15423
2024-07-14,12:23:29,Cappuccino,Takeout,True,False,11825
2024-07-14,12:31:48,Cappuccino,Takeout,True,False,5900
2024-07-14,12:31:48,Coffee Beans (1 lb),Takeout,N/A,False,5900
2024-07-14,12:34:21,Espresso,Takeout,False,True,9802
2024-07-14,12:38:39,Green Tea,Takeout,False,True,25835
2024-07-14,12:57:47,Chai Latte,Dine-in,False,False,27718
2024-07-14,13:00:38,Hot Chocolate,Takeout,True,False,7986
2024-07-14,14:07:49,Cappuccino,Takeout,True,False,15365
2024-07-14,14:31:18,Green Tea,Dine-in,True,False,10167
2024-07-14,14:38:38,Americano,Takeout,True,False,7362
2024-07-14,14:41:21,Iced Matcha Latte,Dine-in,False,False,8590
2024-07-14,14:42:24,Iced Matcha Latte,Takeout,True,False,5801
2024-07-14,14:44:11,Hot Chocolate,Takeout,True,False,22349
2024-07-14,14:44:18,Green Tea,Takeout,True,False,23830
2024-07-15,07:22:23,Mocha,Takeout,False,True,1514
2024-07-15,09:37:23,Cappuccino,Dine-in,False,False,24356
2024-07-15,09:39:59,Hot Chocolate,Dine-in,False,False,21688
2024-07-15,10:05:02,Iced Matcha Latte,Takeout,True,False,24270
2024-07-15,10:12:48,Chai Latte,Dine-in,False,False,1954
2024-07-15,10:12:48,Reusable Coffee Cup,Dine-in,N/A,False,1954
2024-07-15,10:21:27,Iced Latte,Dine-in,False,False,2226
2024-07-15,10:27:55,Iced Matcha Latte,Takeout,True,False,7366
2024-07-15,10:44:00,Chai Latte,Takeout,True,False,21149
2024-07-15,11:50:42,Cold Brew,Takeout,False,True,18500
2024-07-15,12:08:08,Espresso,Dine-in,True,False,3358
2024-07-15,12:15:20,Matcha Latte,Takeout,False,True,17086
2024-07-15,12:42:30,Chai Latte,Takeout,False,True,24514
2024-07-15,12:46:19,Iced Coffee,Dine-in,True,False,19908
2024-07-15,13:10:43,Cold Brew,Dine-in,False,False,21936
2024-07-15,13:17:39,Iced Coffee,Takeout,False,True,14877
2024-07-15,13:33:31,Mocha,Dine-in,False,False,1756
2024-07-15,13:46:28,Americano,Dine-in,False,False,3881
2024-07-15,13:51:53,Mocha,Dine-in,False,False,25702
2024-07-15,14:02:06,Americano,Takeout,False,True,12053
2024-07-15,14:49:00,Iced Latte,Takeout,True,False,20890
2024-07-15,14:51:13,Green Tea,Takeout,False,True,15371
2024-07-15,15:07:00,Iced Matcha Latte,Takeout,False,True,8794
2024-07-15,15:08:48,Flat White,Takeout,True,False,11504
2024-07-15,15:18:50,Flat White,Dine-in,False,False,1916
2024-07-15,15:27:18,Hot Chocolate,Takeout,True,False,14520
2024-07-15,15:48:08,Iced Matcha Latte,Takeout,True,False,18747
2024-07-15,15:55:49,Hot Chocolate,Dine-in,True,False,1691
2024-07-16,07:00:49,Latte,Dine-in,True,False,25702
2024-07-16,07:12:38,Matcha Latte,Dine-in,False,False,17910
2024-07-16,07:54:00,Cappuccino,Takeout,True,False,28485
2024-07-16,07:56:33,Green Tea,Takeout,True,False,20700
2024-07-16,07:58:28,Cold Brew,Takeout,False,True,8583
2024-07-16,08:18:40,Americano,Takeout,True,False,19908
2024-07-16,08:29:22,Iced Matcha Latte,Takeout,False,True,17614
2024-07-16,09:30:28,Mocha,Takeout,True,False,11552
2024-07-16,09:51:04,Espresso,Takeout,False,True,23030
2024-07-16,10:13:10,Latte,Takeout,True,False,15371
2024-07-16,11:25:05,Americano,Dine-in,True,False,21590
2024-07-16,11:39:01,Hot Chocolate,Dine-in,True,False,18937
2024-07-16,12:20:27,Matcha Latte,Dine-in,False,False,904
2024-07-16,12:50:38,Cappuccino,Takeout,True,False,10913
2024-07-16,13:10:43,Chai Latte,Dine-in,True,False,15227
2024-07-16,13:10:43,Tote Bag,Dine-in,N/A,False,15227
2024-07-16,13:23:35,Iced Coffee,Dine-in,False,False,24899
2024-07-16,13:33:00,Green Tea,Takeout,False,True,14112
2024-07-16,13:35:23,Iced Coffee,Dine-in,True,False,7888
2024-07-16,13:43:50,Iced Matcha Latte,Takeout,False,True,23550
2024-07-16,13:44:22,Iced Coffee,Takeout,True,False,9861
2024-07-16,13:53:11,Iced Latte,Takeout,True,False,24514
2024-07-16,13:54:30,Latte,Takeout,False,True,12053
2024-07-16,14:30:01,Green Tea,Dine-in,True,False,17005
2024-07-16,14:38:10,Cold Brew,Dine-in,True,False,14086
2024-07-16,14:54:03,Iced Coffee,Dine-in,False,False,16702
2024-07-16,14:55:21,Hot Chocolate,Dine-in,False,False,27442
2024-07-16,15:08:49,Iced Latte,Takeout,False,True,21936
2024-07-16,15:10:09,Iced Coffee,Dine-in,True,False,22880
2024-07-16,15:18:47,Chai Latte,Takeout,False,True,3255
2024-07-17,08:59:25,Green Tea,Dine-in,True,False,22097
2024-07-17,09:37:11,Green Tea,Takeout,True,False,2661
2024-07-17,10:27:54,Hot Chocolate,Takeout,False,True,24402
2024-07-17,10:27:54,Tote Bag,Takeout,N/A,False,24402
2024-07-17,10:47:38,Iced Coffee,Takeout,False,True,21794
2024-07-17,10:49:07,Cold Brew,Dine-in,False,False,21936
2024-07-17,11:01:36,Green Tea,Dine-in,True,False,3648
2024-07-17,11:07:50,Green Tea,Takeout,True,False,1430
2024-07-17,11:07:50,Reusable Coffee Cup,Takeout,N/A,False,1430
2024-07-17,11:50:37,Cappuccino,Takeout,True,False,4294
2024-07-17,11:59:43,Iced Matcha Latte,Takeout,False,True,251
2024-07-17,12:40:25,Iced Matcha Latte,Dine-in,False,False,10167
2024-07-17,12:44:32,Green Tea,Takeout,True,False,2635
2024-07-17,12:46:49,Iced Matcha Latte,Takeout,True,False,19154
2024-07-17,13:01:21,Iced Matcha Latte,Dine-in,True,False,16702
2024-07-17,13:01:21,Reusable Coffee Cup,Dine-in,N/A,False,16702
2024-07-17,13:02:20,Cold Brew,Dine-in,False,False,13394
2024-07-17,13:12:26,Iced Coffee,Dine-in,True,False,18848
2024-07-17,13:17:27,Iced Matcha Latte,Dine-in,False,False,22194
2024-07-17,13:52:54,Iced Coffee,Dine-in,False,False,25232
2024-07-17,13:56:13,Green Tea,Dine-in,False,False,25158
2024-07-17,14:04:35,Americano,Takeout,True,False,1607
2024-07-17,14:48:28,Latte,Takeout,False,True,12053
2024-07-17,15:00:52,Iced Latte,Takeout,False,True,24692
2024-07-17,15:05:02,Hot Chocolate,Dine-in,False,False,4446
2024-07-17,15:19:29,Green Tea,Takeout,True,False,25838
2024-07-18,07:04:45,Americano,Takeout,True,False,7888
2024-07-18,07:24:39,Americano,Takeout,True,False,4182
2024-07-18,07:33:09,Mocha,Takeout,True,False,14281
2024-07-18,07:47:14,Espresso,Takeout,False,True,2104
2024-07-18,08:06:59,Iced Coffee,Dine-in,False,False,948
2024-07-18,08:14:44,Espresso,Takeout,False,True,23147
2024-07-18,08:40:57,Latte,Dine-in,False,False,11023
2024-07-18,08:47:52,Green Tea,Dine-in,False,False,15227
2024-07-18,08:47:52,Coffee Beans (1 lb),Dine-in,N/A,False,15227
2024-07-18,09:13:50,Chai Latte,Dine-in,False,False,5161
2024-07-18,09:31:10,Latte,Dine-in,False,False,4593
2024-07-18,10:55:38,Cold Brew,Takeout,False,True,812
2024-07-18,11:22:43,Cappuccino,Takeout,False,True,3632
2024-07-18,12:13:41,Green Tea,Takeout,True,False,10167
2024-07-18,12:15:58,Cappuccino,Takeout,True,False,18308
2024-07-18,12:45:03,Iced Matcha Latte,Takeout,True,False,29798
2024-07-18,13:03:59,Iced Latte,Takeout,False,True,23123
2024-07-18,13:23:52,Espresso,Dine-in,False,False,29921
2024-07-18,13:31:19,Chai Latte,Dine-in,True,False,19767
2024-07-18,13:46:28,Iced Latte,Takeout,True,False,19960
2024-07-18,13:47:25,Espresso,Dine-in,True,False,25417
2024-07-18,14:00:41,Latte,Dine-in,True,False,15574
2024-07-18,14:04:40,Mocha,Takeout,False,True,10144
2024-07-18,14:06:19,Iced Latte,Takeout,False,True,21936
2024-07-18,14:07:21,Espresso,Dine-in,False,False,21765
2024-07-18,14:18:26,Iced Matcha Latte,Dine-in,True,False,29715
2024-07-18,14:19:02,Iced Latte,Dine-in,False,False,16010
2024-07-18,14:19:02,Reusable Coffee Cup,Dine-in,N/A,False,16010
2024-07-18,14:19:34,Iced Latte,Takeout,False,True,24402
2024-07-18,14:44:54,Cappuccino,Takeout,False,True,22545
2024-07-18,15:11:59,Americano,Takeout,False,True,9163
2024-07-18,15:13:44,Americano,Takeout,True,False,5900
2024-07-18,15:25:21,Flat White,Dine-in,False,False,25419
2024-07-18,15:38:36,Flat White,Dine-in,False,False,2339
2024-07-18,15:47:46,Green Tea,Dine-in,False,False,12605
2024-07-18,15:56:59,Green Tea,Takeout,True,False,17910
2024-07-18,15:56:59,Tote Bag,Takeout,N/A,False,17910
2024-07-19,08:01:05,Iced Latte,Takeout,False,True,951
2024-07-19,08:11:39,Iced Coffee,Takeout,True,False,19575
2024-07-19,08:17:08,Cold Brew,Dine-in,False,False,8311
2024-07-19,08:19:41,Iced Coffee,Dine-in,False,False,18132
2024-07-19,09:01:09,Matcha Latte,Takeout,True,False,15076
2024-07-19,09:06:02,Matcha Latte,Takeout,True,False,12551
2024-07-19,09:12:02,Americano,Takeout,False,True,26658
2024-07-19,09:36:49,Americano,Takeout,False,True,5900
2024-07-19,09:55:03,Cappuccino,Dine-in,True,False,18806
